Cluster members	Cluster ID
A0A2K8P836	UniRef90_A0A2K8P836
A0A2J6T6C9	UniRef90_A0A2J6T6C9
A0A2K0TWJ9	UniRef90_A0A2K0TWJ9
A0A2J6RUT5	UniRef90_A0A2J6RUT5
A0A2J7QQV0	UniRef90_A0A2J7QQV0
UPI000CD7CC20	UniRef90_A0A2J7QQV0
A0A2J7QEK5	UniRef90_A0A2J7QEK5
A0A2J6T8A3	UniRef90_A0A2J6T8A3
Q3UFE4	UniRef90_Q3UFE4
A0A2D4H4W5	UniRef90_Q3UFE4
A0A091D5L7	UniRef90_Q3UFE4
A0A2K5S1G8	UniRef90_Q3UFE4
UPI000520FBE4	UniRef90_Q3UFE4
A0A2K8P6T4	UniRef90_A0A2K8P6T4
A0A2J6T9W0	UniRef90_A0A2J6T9W0
A0A2J6R7T7	UniRef90_A0A2J6R7T7
S7P711	UniRef90_S7P711
A0A2K6LRL5	UniRef90_S7P711
UPI00093A668C	UniRef90_S7P711
UPI00052059AA	UniRef90_S7P711
UPI0005236373	UniRef90_S7P711
UPI0005283ACC	UniRef90_S7P711
A0A2J7QEJ6	UniRef90_A0A2J7QEJ6
UPI000CD7B195	UniRef90_A0A2J7QEJ6
A0A2L0NC38	UniRef90_A0A2L0NC38
A0A2L0NFB4	UniRef90_A0A2L0NFB4
D9V151	UniRef90_D9V151
A0A2K8LYQ0	UniRef90_D9V151
A0A2L0N9G4	UniRef90_A0A2L0N9G4
A0A2K8PRT0	UniRef90_A0A2K8PRT0
A0A2H5BBL1	UniRef90_A0A2H5BBL1
A0A2K6G8N3	UniRef90_A0A2K6G8N3
A0A2K2U8S3	UniRef90_A0A2K2U8S3
A0A2I1M4C7	UniRef90_A0A2I1M4C7
A0A2H5AS68	UniRef90_A0A2H5AS68
A0A2H5B2M8	UniRef90_A0A2H5B2M8
A0A2L0N4X9	UniRef90_A0A2H5B2M8
UPI0004C22943	UniRef90_A0A2H5B2M8
A0A2H5BBW8	UniRef90_A0A2H5BBW8
A0A2K2U8X2	UniRef90_A0A2K2U8X2
UPI000CD1DE8E	UniRef90_A0A2K2U8X2
A0A2H5B198	UniRef90_A0A2H5B198
A0A2I2V193	UniRef90_A0A2I2V193
A0A2Y9HRP4	UniRef90_A0A2I2V193
UPI000DF2F458	UniRef90_A0A2I2V193
UPI00042C07D0	UniRef90_A0A2I2V193
UPI00072E8669	UniRef90_A0A2I2V193
UPI000904C591	UniRef90_A0A2I2V193
A0A2H5B2T9	UniRef90_A0A2H5B2T9
UPI000CF2E1F1	UniRef90_A0A2H5B2T9
A0A2H5BBK5	UniRef90_A0A2H5BBK5
UPI000CF2C005	UniRef90_A0A2H5BBK5
A0A2H5BBM8	UniRef90_A0A2H5BBM8
A0A2I0SN40	UniRef90_A0A2I0SN40
J9JY43	UniRef90_J9JY43
A0A2S2R360	UniRef90_J9JY43
A0A2S2PJC0	UniRef90_J9JY43
A0A2H8TN39	UniRef90_J9JY43
A0A2H8TSJ3	UniRef90_J9JY43
UPI000B93072A	UniRef90_J9JY43
UPI000F007056	UniRef90_J9JY43
UPI00100DB2FD	UniRef90_J9JY43
UPI00100F356A	UniRef90_J9JY43
UPI00076365DC	UniRef90_J9JY43
A0A2H5BBK1	UniRef90_A0A2H5BBK1
A0A2H1WZ65	UniRef90_A0A2H1WZ65
A0A2K5HU67	UniRef90_A0A2K5HU67
A0A1A6HNG8	UniRef90_A0A2K5HU67
UPI0005F3ACD0	UniRef90_A0A2K5HU67
UPI0003D6F877	UniRef90_A0A2K5HU67
A0A2H5BBE2	UniRef90_A0A2H5BBE2
A0A2H5B2P3	UniRef90_A0A2H5B2P3
UPI000CF2EF37	UniRef90_A0A2H5B2P3
A0A2H5BCA4	UniRef90_A0A2H5BCA4
UPI000CF2B3D3	UniRef90_A0A2H5BCA4
A0A2H4R0I2	UniRef90_A0A2H4R0I2
A0A2H5BBE9	UniRef90_A0A2H5BBE9
UPI000CF296AE	UniRef90_A0A2H5BBE9
A0A2H5ATK9	UniRef90_A0A2H5ATK9
A0A2H5BBS4	UniRef90_A0A2H5BBS4
UPI000CF231E3	UniRef90_A0A2H5BBS4
A0A2I0SY21	UniRef90_A0A2I0SY21
UPI00056BE706	UniRef90_A0A2I0SY21
A0A2K8P848	UniRef90_A0A2K8P848
UPI000C281282	UniRef90_A0A2K8P848
A0A2I2G6I1	UniRef90_A0A2I2G6I1
A0A2H5BBQ4	UniRef90_A0A2H5BBQ4
A0A2H5BC32	UniRef90_A0A2H5BC32
A0A2L0NCA3	UniRef90_A0A2L0NCA3
A0A2H5BBV8	UniRef90_A0A2H5BBV8
A0A2L0NC77	UniRef90_A0A2L0NC77
F1RIZ8	UniRef90_F1RIZ8
I3L7G0	UniRef90_F1RIZ8
I3LAL3	UniRef90_F1RIZ8
A0A2I3SCM6	UniRef90_F1RIZ8
A0A2R8ZBB4	UniRef90_F1RIZ8
D3ZTT8	UniRef90_F1RIZ8
A0A2H4VGG4	UniRef90_A0A2H4VGG4
A0A2H5BBT8	UniRef90_A0A2H5BBT8
UPI000CF27C1F	UniRef90_A0A2H5BBT8
A0A2H5BCD3	UniRef90_A0A2H5BCD3
A0A2L0ND00	UniRef90_A0A2L0ND00
A0A2H5BBY0	UniRef90_A0A2H5BBY0
A0A2H5BBR1	UniRef90_A0A2H5BBR1
A0A2L0NC99	UniRef90_A0A2L0NC99
A0A2H5B848	UniRef90_A0A2H5B848
UPI000CF299D9	UniRef90_A0A2H5B848
A0A2L0NC28	UniRef90_A0A2L0NC28
A0A2H3F1K9	UniRef90_A0A2H3F1K9
A0A2H3EVW9	UniRef90_A0A2H3F1K9
A0A2K1ZVW3	UniRef90_A0A2K1ZVW3
A0A2K1ZW20	UniRef90_A0A2K1ZVW3
B9HDS1	UniRef90_A0A2K1ZVW3
A0A2K1ZVW5	UniRef90_A0A2K1ZVW3
A0A3N7GCA4	UniRef90_A0A2K1ZVW3
UPI000579DB88	UniRef90_A0A2K1ZVW3
UPI00057A4EB2	UniRef90_A0A2K1ZVW3
UPI0001D46530	UniRef90_A0A2K1ZVW3
A0A2N0RP73	UniRef90_A0A2N0RP73
A0A2H3EPP4	UniRef90_A0A2H3EPP4
A0A2G9DBR2	UniRef90_A0A2G9DBR2
A0A2G9DDV9	UniRef90_A0A2G9DDV9
A0A2K8Z972	UniRef90_A0A2K8Z972
A0A2I2KV82	UniRef90_A0A2I2KV82
UPI000E1E8F99	UniRef90_A0A2I2KV82
A0A2K8SV34	UniRef90_A0A2K8SV34
UPI000C2CECD1	UniRef90_A0A2K8SV34
A0A2G9DC12	UniRef90_A0A2G9DC12
A0A2J7ZPQ0	UniRef90_A0A2J7ZPQ0
A0A2G9DBF5	UniRef90_A0A2G9DBF5
A0A2J7ZT61	UniRef90_A0A2J7ZT61
A0A2L0EI77	UniRef90_A0A2L0EI77
A0A2K8T7K8	UniRef90_A0A2K8T7K8
A0A2L0EIJ0	UniRef90_A0A2L0EIJ0
A0A2K1ZVN4	UniRef90_A0A2K1ZVN4
UPI000D1893C4	UniRef90_A0A2K1ZVN4
A0A2G9QJ63	UniRef90_A0A2G9QJ63
A0A2K8Z979	UniRef90_A0A2K8Z979
A0A2K8Z9V9	UniRef90_A0A2K8Z9V9
A0A2N5IUZ3	UniRef90_A0A2N5IUZ3
A0A2G9DL24	UniRef90_A0A2G9DL24
UPI0006EBA241	UniRef90_A0A2G9DL24
A0A2K8YXF6	UniRef90_A0A2K8YXF6
A0A2J8A751	UniRef90_A0A2J8A751
A0A316PDA0	UniRef90_A0A316PDA0
A0A2K9P0Y6	UniRef90_A0A316PDA0
A0A2P9FH36	UniRef90_A0A2P9FH36
A0A2G9DH34	UniRef90_A0A2P9FH36
UPI000D1A498E	UniRef90_A0A2P9FH36
A0A3N1LN61	UniRef90_A0A3N1LN61
A0A2G9DN28	UniRef90_A0A3N1LN61
UPI0006E2579F	UniRef90_A0A3N1LN61
A0A2H0FMV8	UniRef90_A0A2H0FMV8
A0A2I0SNB6	UniRef90_A0A2I0SNB6
A0A2L0F0D6	UniRef90_A0A2L0F0D6
UPI000CF418E4	UniRef90_A0A2L0F0D6
A0A2K2U8P6	UniRef90_A0A2K2U8P6
A0A2P9F198	UniRef90_A0A2P9F198
A0A3N1LUG3	UniRef90_A0A2P9F198
A0A2G9DPY6	UniRef90_A0A2P9F198
UPI00099EDDE5	UniRef90_A0A2P9F198
UPI00099E8C1A	UniRef90_A0A2P9F198
A0A2K8P5W0	UniRef90_A0A2K8P5W0
A0A2L0EMG3	UniRef90_A0A2L0EMG3
A0A2I2KUU7	UniRef90_A0A2I2KUU7
UPI000C7DB39F	UniRef90_A0A2I2KUU7
A0A2K1Q8K8	UniRef90_A0A2K1Q8K8
A0A2I9LPG6	UniRef90_A0A2I9LPG6
UPI000C6CFDFA	UniRef90_A0A2I9LPG6
UPI000C6DF98D	UniRef90_A0A2I9LPG6
A0A2L0EVS4	UniRef90_A0A2L0EVS4
UPI000CF5089D	UniRef90_A0A2L0EVS4
A0A2K1CDU5	UniRef90_A0A2K1CDU5
UPI000587E419	UniRef90_A0A2K1CDU5
A0A2G9DEP3	UniRef90_A0A2G9DEP3
A0A2G9DM37	UniRef90_A0A2G9DM37
UPI0006EBDC95	UniRef90_A0A2G9DM37
A0A2I0M508	UniRef90_A0A2I0M508
UPI000A3934EE	UniRef90_A0A2I0M508
A0A2M9ZJD3	UniRef90_A0A2M9ZJD3
A0A2P9FH06	UniRef90_A0A2P9FH06
A0A2G9DH08	UniRef90_A0A2P9FH06
UPI0006E27C31	UniRef90_A0A2P9FH06
A0A3N1LJX2	UniRef90_A0A3N1LJX2
A0A2G9DH75	UniRef90_A0A3N1LJX2
UPI000F49B49F	UniRef90_A0A3N1LJX2
A0A2M9ZQQ7	UniRef90_A0A2M9ZQQ7
A0A2G9DE14	UniRef90_A0A2G9DE14
A0A2H2II77	UniRef90_A0A2H2II77
A0A2I0SNV9	UniRef90_A0A2I0SNV9
A0A2L0FB80	UniRef90_A0A2L0FB80
UPI000CF4A1E7	UniRef90_A0A2L0FB80
A0A2P9FAI2	UniRef90_A0A2P9FAI2
A0A2G9DM54	UniRef90_A0A2P9FAI2
A0A3N1LBC4	UniRef90_A0A2P9FAI2
UPI000D1B4412	UniRef90_A0A2P9FAI2
UPI000A5CED31	UniRef90_A0A2P9FAI2
UPI0006EB8C34	UniRef90_A0A2P9FAI2
UPI0006E2E9C3	UniRef90_A0A2P9FAI2
A0A2L0F5Y5	UniRef90_A0A2L0F5Y5
A0A2U4B466	UniRef90_A0A2U4B466
A0A2I0MM52	UniRef90_A0A2U4B466
UPI0005D04058	UniRef90_A0A2U4B466
UPI000A3AF72F	UniRef90_A0A2U4B466
UPI000C9E8DBA	UniRef90_A0A2U4B466
UPI000719628E	UniRef90_A0A2U4B466
U1R9U0	UniRef90_U1R9U0
G9PD71	UniRef90_U1R9U0
A0A2N6V335	UniRef90_U1R9U0
A0A2N3UFA1	UniRef90_A0A2N3UFA1
A0A2P9F1F4	UniRef90_A0A2P9F1F4
A0A2G9DQ33	UniRef90_A0A2P9F1F4
A0A3N1LJE9	UniRef90_A0A2P9F1F4
UPI0006E3617F	UniRef90_A0A2P9F1F4
UPI000D14EDC5	UniRef90_A0A2P9F1F4
A0A2G9DGY7	UniRef90_A0A2G9DGY7
A0A3N1LA63	UniRef90_A0A2G9DGY7
UPI0006E22EEB	UniRef90_A0A2G9DGY7
I0XLJ1	UniRef90_I0XLJ1
A0A2N0BSE5	UniRef90_I0XLJ1
A0A2M9XDP0	UniRef90_I0XLJ1
A0A2M9Y9L5	UniRef90_I0XLJ1
A0A2M9ZZT1	UniRef90_I0XLJ1
M6DFL6	UniRef90_I0XLJ1
A0A2P2D6I2	UniRef90_I0XLJ1
UPI000A3C057F	UniRef90_I0XLJ1
UPI00056B22A7	UniRef90_I0XLJ1
UPI000D5A20A6	UniRef90_I0XLJ1
A0A2P9FET7	UniRef90_A0A2P9FET7
A0A2G9DV73	UniRef90_A0A2P9FET7
A0A3N1M6X2	UniRef90_A0A2P9FET7
UPI000D1A6401	UniRef90_A0A2P9FET7
UPI0006E19E3C	UniRef90_A0A2P9FET7
UPI0006E393C0	UniRef90_A0A2P9FET7
UPI0006EB3745	UniRef90_A0A2P9FET7
A0A2L0EM91	UniRef90_A0A2L0EM91
A9ENV4	UniRef90_A9ENV4
S4XVZ8	UniRef90_A9ENV4
A0A2L0EMA2	UniRef90_A9ENV4
UPI00101A00C5	UniRef90_A9ENV4
A0A2K9MMP4	UniRef90_A0A2K9MMP4
A0A2H9VTG3	UniRef90_A0A2H9VTG3
A0A3N1LX96	UniRef90_A0A3N1LX96
A0A2G9DK42	UniRef90_A0A3N1LX96
UPI000F496ED9	UniRef90_A0A3N1LX96
UPI0007C73C95	UniRef90_A0A3N1LX96
A0A2G9DX66	UniRef90_A0A2G9DX66
A0A3N1LU07	UniRef90_A0A2G9DX66
UPI0006E13808	UniRef90_A0A2G9DX66
UPI00099EFFC5	UniRef90_A0A2G9DX66
A0A2L0EMC8	UniRef90_A0A2L0EMC8
A0A2P9FAN6	UniRef90_A0A2P9FAN6
A0A3N1LNM0	UniRef90_A0A2P9FAN6
A0A2G9DMK7	UniRef90_A0A2P9FAN6
UPI000D1A1559	UniRef90_A0A2P9FAN6
UPI000F4A1155	UniRef90_A0A2P9FAN6
UPI0006E12D60	UniRef90_A0A2P9FAN6
UPI0006E2217A	UniRef90_A0A2P9FAN6
UPI0006EB47AA	UniRef90_A0A2P9FAN6
A0A2L0ES67	UniRef90_A0A2L0ES67
Q9ADL1	UniRef90_A0A2L0ES67
UPI000CF53484	UniRef90_A0A2L0ES67
A0A2M9ZRG6	UniRef90_A0A2M9ZRG6
A0A2M9ZR49	UniRef90_A0A2M9ZR49
A0A2M9ZR51	UniRef90_A0A2M9ZR51
W5JKD2	UniRef90_W5JKD2
A0A2M4BHE1	UniRef90_W5JKD2
A0A2M4BIF4	UniRef90_W5JKD2
A0A2M3Z2T2	UniRef90_W5JKD2
A0A2M4AE47	UniRef90_W5JKD2
A0A2M4AE52	UniRef90_W5JKD2
A0A182SA57	UniRef90_W5JKD2
A0A2N3UDX8	UniRef90_A0A2N3UDX8
UPI000C713DB8	UniRef90_A0A2N3UDX8
A0A2L2MJZ9	UniRef90_A0A2L2MJZ9
A0A2L2YST7	UniRef90_A0A2L2YST7
A0A2N0GNP0	UniRef90_A0A2N0GNP0
UPI000C2BF295	UniRef90_A0A2N0GNP0
A0A2N3UV93	UniRef90_A0A2N3UV93
A0A2N3S565	UniRef90_A0A2N3S565
A0A2N3UV97	UniRef90_A0A2N3UV97
UPI000C702795	UniRef90_A0A2N3UV97
A0A2N0JI86	UniRef90_A0A2N0JI86
A0A2N5J3D7	UniRef90_A0A2N5J3D7
A0A2N5IVG7	UniRef90_A0A2N5J3D7
A0A2N3ZKG6	UniRef90_A0A2N3ZKG6
UPI000BD93A56	UniRef90_A0A2N3ZKG6
A0A2N0G3H6	UniRef90_A0A2N0G3H6
A0A3N4ZBV6	UniRef90_A0A2N0G3H6
UPI0009A53264	UniRef90_A0A2N0G3H6
UPI000EB02B30	UniRef90_A0A2N0G3H6
A0A2M9A1T6	UniRef90_A0A2M9A1T6
UPI00039BE068	UniRef90_A0A2M9A1T6
UPI0004768318	UniRef90_A0A2M9A1T6
UPI00047838DE	UniRef90_A0A2M9A1T6
UPI0004803723	UniRef90_A0A2M9A1T6
UPI000487A752	UniRef90_A0A2M9A1T6
UPI000563A116	UniRef90_A0A2M9A1T6
UPI00102BB6FB	UniRef90_A0A2M9A1T6
A0A2N0JPB7	UniRef90_A0A2N0JPB7
UPI000C2C339B	UniRef90_A0A2N0JPB7
A0A2N3SH49	UniRef90_A0A2N3SH49
A0A2R4FHY3	UniRef90_A0A2N3SH49
UPI000C6F0958	UniRef90_A0A2N3SH49
UPI000D16E669	UniRef90_A0A2N3SH49
A0A2N5J3A0	UniRef90_A0A2N5J3A0
A0A2N0JKI6	UniRef90_A0A2N0JKI6
UPI000C2CC6FF	UniRef90_A0A2N0JKI6
A0A2N0JK41	UniRef90_A0A2N0JK41
A0A2N3UE59	UniRef90_A0A2N3UE59
UPI000C712C33	UniRef90_A0A2N3UE59
A0A2N0JTM1	UniRef90_A0A2N0JTM1
A0A2N3UK89	UniRef90_A0A2N3UK89
UPI000C711978	UniRef90_A0A2N3UK89
A0A2N3UMM2	UniRef90_A0A2N3UMM2
A0A2N3Z0R1	UniRef90_A0A2N3Z0R1
UPI000EABC972	UniRef90_A0A2N3Z0R1
A1Z5I4	UniRef90_A1Z5I4
J4UF60	UniRef90_A1Z5I4
A0A0A2VK24	UniRef90_A1Z5I4
A0A2S7YNT9	UniRef90_A1Z5I4
A0A2N6N8Q2	UniRef90_A1Z5I4
A0A2N0GMT5	UniRef90_A0A2N0GMT5
A0A3N5B5J1	UniRef90_A0A2N0GMT5
A0A2N0GS15	UniRef90_A0A2N0GMT5
UPI000C2BCB63	UniRef90_A0A2N0GMT5
UPI000F4FF717	UniRef90_A0A2N0GMT5
UPI000C2CCF68	UniRef90_A0A2N0GMT5
A0A2M7TK38	UniRef90_A0A2M7TK38
A0A2N0J617	UniRef90_A0A2N0J617
UPI000C2C6363	UniRef90_A0A2N0J617
A0A2N4A1C9	UniRef90_A0A2N4A1C9
A0A2G7AAJ8	UniRef90_A0A2N4A1C9
A0A2N3SHA2	UniRef90_A0A2N3SHA2
A0A2N3SHE2	UniRef90_A0A2N3SHE2
A0A2L2YRB5	UniRef90_A0A2L2YRB5
UPI00077FB72F	UniRef90_A0A2L2YRB5
UPI00077FB1D0	UniRef90_A0A2L2YRB5
A0A2N3URU8	UniRef90_A0A2N3URU8
UPI000C70B340	UniRef90_A0A2N3URU8
A0A2N3ZNK8	UniRef90_A0A2N3ZNK8
A0A2M8Y115	UniRef90_A0A2M8Y115
A0A2N0K2S2	UniRef90_A0A2N0K2S2
A0A2N0JWZ8	UniRef90_A0A2N0JWZ8
A0A2L2Y6F0	UniRef90_A0A2L2Y6F0
UPI00077F8725	UniRef90_A0A2L2Y6F0
A0A2N0K2H1	UniRef90_A0A2N0K2H1
UPI000C2C4D6E	UniRef90_A0A2N0K2H1
A0A2N0JJS4	UniRef90_A0A2N0JJS4
A0A2N3UF74	UniRef90_A0A2N3UF74
UPI0009FEC1F3	UniRef90_A0A2N3UF74
A0A2N3T3T9	UniRef90_A0A2N3T3T9
A0A2M9A0U0	UniRef90_A0A2M9A0U0
UPI000481419F	UniRef90_A0A2M9A0U0
UPI000560BD07	UniRef90_A0A2M9A0U0
UPI00102BC649	UniRef90_A0A2M9A0U0
A0A2N3SHA7	UniRef90_A0A2N3SHA7
A0A2N0G3D8	UniRef90_A0A2N0G3D8
A0A397R3I1	UniRef90_A0A2N0G3D8
A0A3N4ZW96	UniRef90_A0A2N0G3D8
UPI000EACCC3D	UniRef90_A0A2N0G3D8
A0A2N3S516	UniRef90_A0A2N3S516
UPI00102B465F	UniRef90_A0A2N3S516
A0A2N3ZWV0	UniRef90_A0A2N3ZWV0
UPI000C7067A9	UniRef90_A0A2N3ZWV0
UPI00055D4A62	UniRef90_A0A2N3ZWV0
A0A2N0K2I7	UniRef90_A0A2N0K2I7
A0A2N3S854	UniRef90_A0A2N3S854
A0A2R4FT97	UniRef90_A0A2N3S854
UPI000D16C144	UniRef90_A0A2N3S854
UPI00102C09A5	UniRef90_A0A2N3S854
A0A2G7C921	UniRef90_A0A2G7C921
A0A2U0X164	UniRef90_A0A2G7C921
A0A2N4A4P1	UniRef90_A0A2G7C921
A0A2N3URT5	UniRef90_A0A2N3URT5
A0A2N3UW14	UniRef90_A0A2N3UW14
A0A2M4A0M0	UniRef90_A0A2M4A0M0
A0A2M3Z0Y0	UniRef90_A0A2M4A0M0
A0A2R4FDN3	UniRef90_A0A2R4FDN3
A0A2N3S253	UniRef90_A0A2R4FDN3
UPI000D17DFB2	UniRef90_A0A2R4FDN3
A0A2N0G3D9	UniRef90_A0A2N0G3D9
A0A3N4Z8I3	UniRef90_A0A2N0G3D9
UPI000EB42D16	UniRef90_A0A2N0G3D9
A0A2N3S2F0	UniRef90_A0A2N3S2F0
A0A2M8WRP2	UniRef90_A0A2M8WRP2
UPI000C238CCE	UniRef90_A0A2M8WRP2
A0A2N7P5H7	UniRef90_A0A2N7P5H7
A0A2N7E9P9	UniRef90_A0A2N7P5H7
UPI0002E8FF53	UniRef90_A0A2N7P5H7
UPI000C81DF04	UniRef90_A0A2N7P5H7
A0A2N0K2R8	UniRef90_A0A2N0K2R8
A0A2N0JJU3	UniRef90_A0A2N0JJU3
UPI000C2BABCC	UniRef90_A0A2N0JJU3
A0A2N0JKJ7	UniRef90_A0A2N0JKJ7
A0A2N3Z0W4	UniRef90_A0A2N3Z0W4
A0A2N7DUV8	UniRef90_A0A2N7DUV8
UPI000C82D482	UniRef90_A0A2N7DUV8
A0A2N3Z0Q5	UniRef90_A0A2N3Z0Q5
UPI000EAF1BD9	UniRef90_A0A2N3Z0Q5
A0A2N3S543	UniRef90_A0A2N3S543
UPI000D152AA3	UniRef90_A0A2N3S543
UPI00102C9285	UniRef90_A0A2N3S543
A0A2R4FVK5	UniRef90_A0A2R4FVK5
A0A2N3SK47	UniRef90_A0A2R4FVK5
UPI00102CC499	UniRef90_A0A2R4FVK5
W5JB08	UniRef90_W5JB08
A0A2M4AU16	UniRef90_W5JB08
A0A2N3S510	UniRef90_A0A2N3S510
UPI000D17055C	UniRef90_A0A2N3S510
A0A2N0JTK1	UniRef90_A0A2N0JTK1
A0A2N3UET2	UniRef90_A0A2N3UET2
A0A2N3UV95	UniRef90_A0A2N3UV95
A0A2N3VMP8	UniRef90_A0A2N3VMP8
A0A2M9LAC3	UniRef90_A0A2N3VMP8
A0A2N3VMS0	UniRef90_A0A2N3VMS0
A0A2M9LAB8	UniRef90_A0A2N3VMS0
A0A2N3W5L7	UniRef90_A0A2N3W5L7
UPI000C7064B1	UniRef90_A0A2N3W5L7
A0A2N3VML5	UniRef90_A0A2N3VML5
UPI000C70C6DA	UniRef90_A0A2N3VML5
A0A2N3W798	UniRef90_A0A2N3W798
A0A2N3Y103	UniRef90_A0A2N3Y103
A0A2M9IUE9	UniRef90_A0A2M9IUE9
A0A2N0EJ50	UniRef90_A0A2N0EJ50
A0A2N7STV3	UniRef90_A0A2N7STV3
A0A2N3W8H4	UniRef90_A0A2N3W8H4
A0A2N7SUU8	UniRef90_A0A2N7SUU8
A0A2N3W610	UniRef90_A0A2N3W610
UPI000C70FB91	UniRef90_A0A2N3W610
A0A2N3W7N0	UniRef90_A0A2N3W7N0
A0A2N3W8E8	UniRef90_A0A2N3W8E8
UPI000C704B88	UniRef90_A0A2N3W8E8
A0A2N3V5Y3	UniRef90_A0A2N3V5Y3
A0A2M9L2Q1	UniRef90_A0A2M9L2Q1
A0A2N0EMK3	UniRef90_A0A2N0EMK3
A0A2N0FBV3	UniRef90_A0A2N0FBV3
A0A2N0EK52	UniRef90_A0A2N0EK52
A0A327TPK8	UniRef90_A0A2N0EK52
A0A2N0EMM6	UniRef90_A0A2N0EMM6
A0A2N0FLU7	UniRef90_A0A2N0FLU7
A0A327T744	UniRef90_A0A2N0FLU7
A0A2N5ZZB5	UniRef90_A0A2N5ZZB5
A0A2N0EMN9	UniRef90_A0A2N0EMN9
UPI00068D0E0C	UniRef90_A0A2N0EMN9
UPI000C2C0BF9	UniRef90_A0A2N0EMN9
A0A2M9HID3	UniRef90_A0A2M9HID3
A0A2N0EIJ1	UniRef90_A0A2N0EIJ1
A0A327TRE9	UniRef90_A0A2N0EIJ1
UPI000C2B869A	UniRef90_A0A2N0EIJ1
UPI000DBA5580	UniRef90_A0A2N0EIJ1
A0A0D0Q1R8	UniRef90_A0A0D0Q1R8
A0A2M9L271	UniRef90_A0A0D0Q1R8
A0A0D0PZ37	UniRef90_A0A0D0PZ37
A0A2M9LF45	UniRef90_A0A0D0PZ37
UPI0009FAAAE6	UniRef90_A0A0D0PZ37
A0A2R4FTH4	UniRef90_A0A2R4FTH4
A0A2N3S8A8	UniRef90_A0A2R4FTH4
UPI000C6F2F0B	UniRef90_A0A2R4FTH4
UPI00102CFCC2	UniRef90_A0A2R4FTH4
UPI000D15CCD3	UniRef90_A0A2R4FTH4
A0A2N3S506	UniRef90_A0A2N3S506
UPI000EB3FE5D	UniRef90_A0A2N3S506
UPI00102AB652	UniRef90_A0A2N3S506
A0A2N0EL94	UniRef90_A0A2N0EL94
A0A2N0EMU7	UniRef90_A0A2N0EMU7
UPI000D1475E0	UniRef90_A0A2N0EMU7
A0A2N5JME1	UniRef90_A0A2N5JME1
A0A2N0FA07	UniRef90_A0A2N0FA07
A0A327TQ59	UniRef90_A0A2N0FA07
UPI000DB9CB85	UniRef90_A0A2N0FA07
UPI000C2B5AD4	UniRef90_A0A2N0FA07
A0A2N3W1V8	UniRef90_A0A2N3W1V8
UPI0004C09C64	UniRef90_A0A2N3W1V8
UPI0004C63AE3	UniRef90_A0A2N3W1V8
A0A2M9KF60	UniRef90_A0A2M9KF60
UPI000C275F75	UniRef90_A0A2M9KF60
A0A2M9KX23	UniRef90_A0A2M9KX23
A0A2M9IVF1	UniRef90_A0A2M9IVF1
A0A2N0EMW2	UniRef90_A0A2N0EMW2
A0A2M9JCS3	UniRef90_A0A2M9JCS3
S3UKF1	UniRef90_S3UKF1
A0A2M9Z791	UniRef90_S3UKF1
H2CLR9	UniRef90_H2CLR9
A0A2N1T3D4	UniRef90_H2CLR9
UPI00030EFCD7	UniRef90_H2CLR9
A0A2M9LZU1	UniRef90_A0A2M9LZU1
A0A2N3W8E6	UniRef90_A0A2N3W8E6
A0A2M9J4N6	UniRef90_A0A2M9J4N6
A0A2N3VQG0	UniRef90_A0A2N3VQG0
A0A197SKH2	UniRef90_A0A2N3VQG0
UPI00099F63AA	UniRef90_A0A2N3VQG0
A0A2N3VQ59	UniRef90_A0A2N3VQ59
UPI000C707674	UniRef90_A0A2N3VQ59
A0A2N0FA09	UniRef90_A0A2N0FA09
A0A327TED9	UniRef90_A0A2N0FA09
UPI000C2C0726	UniRef90_A0A2N0FA09
A0A2M9JU18	UniRef90_A0A2M9JU18
A0A3S2VBY1	UniRef90_A0A2M9JU18
A0A371Y6P1	UniRef90_A0A2M9JU18
A0A2M9L2U1	UniRef90_A0A2M9L2U1
A0A2M9K2I4	UniRef90_A0A2M9K2I4
A0A2R4FQC1	UniRef90_A0A2R4FQC1
A0A2N3SC68	UniRef90_A0A2R4FQC1
UPI000D17CCC1	UniRef90_A0A2R4FQC1
UPI00102AAC33	UniRef90_A0A2R4FQC1
A0A2N0EIG2	UniRef90_A0A2N0EIG2
A0A327TQC9	UniRef90_A0A2N0EIG2
A0A2N5N8G8	UniRef90_A0A2N5N8G8
UPI000C79E889	UniRef90_A0A2N5N8G8
UPI000A058639	UniRef90_A0A2N5N8G8
A0A2N0XAX4	UniRef90_A0A2N0XAX4
UPI000E43B292	UniRef90_A0A2N0XAX4
A0A2N0F9Z7	UniRef90_A0A2N0F9Z7
A0A327THM2	UniRef90_A0A2N0F9Z7
A0A2N0EJH4	UniRef90_A0A2N0EJH4
A0A327TT02	UniRef90_A0A2N0EJH4
A0A2M9BL31	UniRef90_A0A2M9BL31
A0A2N3S4M6	UniRef90_A0A2N3S4M6
A0A2R4FLG1	UniRef90_A0A2N3S4M6
A0A1I1QC54	UniRef90_A0A2N3S4M6
UPI000B85E8B0	UniRef90_A0A2N3S4M6
UPI000DAC702D	UniRef90_A0A2N3S4M6
UPI000C6F1A00	UniRef90_A0A2N3S4M6
UPI000D161FAF	UniRef90_A0A2N3S4M6
A0A2R4FVR2	UniRef90_A0A2R4FVR2
A0A2N3SK42	UniRef90_A0A2R4FVR2
